Table_data_1	Table_data_date	Latitude	Longitude
"Monday, 14th. Fresh breezes and fair weather. At 2 p.m. saw land bearing South-East, which Tupia calls the Island of Ohetiroa.* (* Rurutu, one of the Tubuai or Austral Group. They are now under French protectorate.) At 6 was within 2 or 3 Leagues of it, the Extreams bearing from South by East to South-East; shortned sail and stood off and on all night; at 6 a.m. made Sail and stood in for the Land and run to Leeward of the Island, keeping close in shore all the time, saw several of the Natives as we run along shore, but in no great numbers. At 9 hoisted out the Pinnace and sent Lieutenant Gore, Mr. Banks, and Tupia to Endeavour to land upon the Island, and to speak with the Natives, and to try if they could learn from them what lands lay to the Southward of us, and likewise to see if there was Anchorage in a Bay which appear'd to our View, not that I intended to Anchor or make any stay here. Wind North-North-East; latitude 22 degrees 26 minutes South, longitude 150 degrees 55 minutes West; at noon, Ohetiroa East 2 leagues."	1769-08-14	-22.4333333333333	-150.916666666667
"Wednesday, 16th. Fresh breezes and Cloudy the first part; in the night, Squally, with rain; remainder, moderate and fair weather. At 8 am, saw the Appearances of high land to the Eastward; bore up towards it, but at 10 we discover'd it to be only Clouds, at which we hauld our wind to the Southward. At Noon found the Ship by Observation 21 Miles to the Northward of the Log, which may in some measure be owing to a South-West swell we have had all the last 24 hours. Wind North by West, West, West by South; course South 15 degrees East; distance 62 miles; latitude 25 degrees 00 minutes South, longitude 150 degrees 19 minutes West."	1769-08-16	-25	-150.316666666667
"Thursday, 17th. A Gentle breeze with some flying showers of rain. Had a large Swell from the South-West all this day, much larger than yesterday, and this must be the reason why the observ'd Latitude differ'd from the Log again to day 16 miles. Wind West by South to South-West by South; course South-South-East; distance 76 miles; latitude 26 degrees 10 minutes South, longitude 149 degrees 46 minutes West."	1769-08-17	-26.1666666666667	-149.766666666667
"Friday, 18th. The first part Calm; remainder light breezes and Clear. Variation per Amplitude in the evening 8 degrees 8 minutes East; in the Morning 7 degrees 56 minutes East. Carpenters employed repairing the Boats. The South-West swell still Continues, but not so much as Yesterday, and the observed Latitude and Log agrees. Wind Calm, North; course South 18 degrees East; distance 38 miles; latitude 26 degrees 48 minutes South, longitude 149 degrees 42 minutes West."	1769-08-18	-18.8	-149.7
"Saturday, 19th. Little wind with much rain in the night, the South-West swell still Continues, from which I conclude that there is no land near us in that Quarter. Wind North-West; course South-East by South; distance 62 miles; latitude 27 degrees 40 minutes South; longitude 149 degrees 6 minutes West."	1769-08-19	-27.6666666666667	-149.1
"Sunday, 20th. Little wind all this day. Saw a large Albetross. Wind North-West; course South-East by South; distance 57 miles; latitude 28 degrees 24 minutes South, longitude 148 degrees 25 minutes West."	1769-08-20	-28.4	-148.416666666667
"Monday, 21st. Fresh Gales and Hazey weather. Saw 2 Pintado Birds, the first I have seen this Voyage; they are larger than a Pidgeon and checquer'd black and white over their backs and wings, with white Bellies, Black heads, and the end of their Tails black.* (* Cape pigeons, Daption Capensis.) Wind North-North-West; course South by East; distance 80 miles; latitude 29 degrees 44 minutes South, longitude 148 degrees 22 minutes West."	1769-08-21	-29.7333333333333	-148.366666666667
"Tuesday, 22nd. First part Strong Gales with much rain, Thunder, and Lightning; remainder moderate and fair weather. About Noon saw some rock weed, an Albetross, and some Smaller Sea Birds. Wind North by West, South-West by West; course South 14 degrees East; distance 81 miles; latitude 31 degrees 3 minutes South, longitude 148 degrees 00 minutes West."	1769-08-22	-31.05	-148
"Wednesday, 23rd. Little wind for the most part, and pretty clear weather. In the night had some Showers of rain. Saw a Grampus, and several Pintado Birds. Wind South-West to West-South-West; course South-South-East; distance 68 miles; latitude 31 degrees 6 minutes South; longitude 147 degrees 29 minutes West."	1769-08-23	-31.1	-147.483333333333
"Thursday, 24th. The first part light Airs and Calm; Middle, moderate breezes and Cloudy; latter part very squally with rain. A.M. Variation per Azimuth 7 degrees 18 minutes East. At Noon took in the Topsails and got down Topgallant yards. Saw a Water Spout in the North-West; it was about the breadth of a Rainbow, of a dark Colour, the Upper end of the Cloud from whence it came was about 8 degrees above the Horizon. Wind Variable; course South-South-East; distance 41 miles; latitude 32 degrees 44 minutes South, longitude 147 degrees 10 minutes West."	1769-08-24	-32.7333333333333	-147.166666666667
"Friday, 25th. The first and middle part Strong Gales and Squally with rain, remainder moderate and Cloudy. P.M. Unbent the Maintopsail being Split and bent another; in the night lay too under the Foresail, and in the morning made sail under the Courses and Topsails with one reef only. Had a large Sea from the Southward, saw several Albetrosses, Pintado Birds, and Sheer Waters; some of the Albetrosses were small, such as we usually saw off Cape Horn; all these kinds of birds are generally seen at a great distance from land. Wind, Southerly; course North-West; distance 26 miles; latitude 32 degrees 26 minutes South; longitude 147 degrees 32 minutes West."	1769-08-25	-32.4333333333333	-147.533333333333
"Saturday, 26th. Moderate and cloudy weather, a Swell from the South-West. By observation of the Sun and Moon made this morning, the Longitude of the Ship at Noon is 147 degrees 18 minutes 40 seconds, which differs but 11 minutes from that given by the Log. Wind South-West; course South 6 degrees East; South distance 13 miles; latitude 32 degrees 39 minutes South, longitude 147 degrees 30 minutes West."	1769-08-26	-32.65	-147.5
"Monday, 28th. Fresh Gales and Cloudy, with rain on the Latter part. At 10 departed this Life Jno. Rearden,* (* John Reading.) Boatswain's Mate; his Death was occasioned by the Boatswain out of mere good Nature giving him part of a Bottle of Rum last night, which it is supposed he drank all at once. He was found to be very much in Liquor last night, but as this was no more than what was common with him when he could get any, no farther notice was taken of him than to put him to Bed, where this morning about 8 o'clock he was found Speechless and past recovery. Wind Northerly; course South; distance 110 miles; latitude 35 degrees 34 minutes South, longitude 147 degrees 25 minutes West."	1769-08-28	-35.5666666666667	-147.416666666667
"Tuesday, 29th. Fore and Middle parts fresh Gales and Dark, Hazey weather with some rain. At 5 a.m. saw a Comet in the North. Wind North-West to South-West; course South 1/4 East; distance 96 miles; latitude 37 degrees 0 minutes South, longitude 147 degrees 21 minutes West."	1769-08-29	-37	-147.35
"Wednesday, 30th. Fresh breeze and fair weather. At 1 a.m. saw the Comet a little above the Horizon in the East. It pass'd the Meridian about 1/2 past 4; the Tail of the Comet Subtended an Angle of 42 degrees. At 8 a.m. Variation per Azimuth 7 degrees 9 minutes East. Bent another suit of Sails. Saw a piece of Rock weed, Some Pintado birds and Sheer Waters and a Green bird something smaller than a Dove, but it was not near enough to distinguish whether it was a Sea or Land bird; it was only seen by one Person, and he probably was Mistaken in the Colour. A Swell from the South-West, Wind Westerly; course South 3/4 East; distance 81 miles; latitude 38 degrees 20 minutes South, longitude 147 degrees 6 minutes West."	1769-08-30	-38.3333333333333	-147.1
"Thursday, 31st. The first part a fresh breeze and cloudy. At 6 p.m. hauld the wind to the South-West and close reefd the Topsails. At 1 a.m. being very squally with rain, took in the Topsails and brought too under the Mainsail. At 6 made Sail under the Courses. Saw some seaweed, sounded, but had no ground at 65 fathoms of Line. Some Albetrosses, Sheer Waters, and a great many Pintado Birds about the Ship with some hundreds of Birds that were smaller than Pidgeons, their backs were grey, their Bellies white, and the ends of their Tails black, and have a blackish line along the upper parts of the wings from the Tip of one to the other. We saw birds very like those near Faulklands Islands on the Coast of Patagonia, only they had not the black streak along the wings; they fly low like sheer waters or mother Carys birds, and are perhaps of the same Tribe, for Distinction sake I shall call them Doves.* (* Probably petrels of the genus Prion.) Wind Westerly; course South 4 degrees 15 minutes East; distance 68 miles; latitude 39 degrees 28 minutes South, longitude 147 degrees 0 minutes West."	1769-08-31	-39.4666666666667	-147
"Sunday, 3rd. The fore and Middle parts fresh gales, with hard Squalls; Latter more moderate. At 5 a.m. loos'd the Reef out of the Mainsail, and set the Topsail double reef'd, and before noon had all the Reefs out. Wind Westerly; course North; distance 50 miles; latitude 38 degrees 54 minutes South, longitude 145 degrees 39 minutes West."	1769-09-03	-38.9	-145.65
"Monday, 4th. First and latter parts, little wind and Cloudy; in the night Calm. Very few Birds about the Ship. Wind Westerly; course North by East; distance 26 miles; latitude 38 degrees 29 minutes South, longitude 145 degrees 32 minutes West."	1769-09-04	-38.4833333333333	-145.533333333333
"Tuesday, 5th. Fresh breezes and Cloudy weather. At 2 p.m. saw a piece of rock Weed. Variation, per Azimuth 7 degrees 0 minutes East. Wind West to North-West; course North 32 West; distance 44 miles; latitude 37 degrees 52 minutes South, longitude 146 degrees 2 minutes West."	1769-09-05	-37.8666666666667	-146.033333333333
"Thursday, 7th. Fresh Gales and hard squalls, with rain. At 3 p.m. saw something upon the Water, which must either have been a Billet of Wood or a Seal. At Noon a hard gale and Squally, which obliged us to take in the Topsails. Wind Westerly; course South 80 degrees West; distance 15 miles; latitude 37 degrees 52 minutes South, longitude 147 degrees 49 minutes West."	1769-09-07	-37.8666666666667	-147.816666666667
"Friday, 8th. P.M. very strong gales and Squally. A.M. more moderate; set the Topsails. At Noon the Observed Latitude was 13 Miles to the North of the Log. This I take to be owing to the great Sea we have had constantly of Late from the South-West. Wind Westerly; course North 1/4 East; distance 76 miles; latitude 36 degrees 36 minutes South, longitude 147 degrees 40 minutes West."	1769-09-08	-36.6	-147.666666666667
